,Customer_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Product_ID,Quantity
946,AS-10090,CA-2017-136448,2017-09-16,2017-09-18,First Class,OFF-BI-10001359,2
947,CL-12700,CA-2017-141446,2017-09-16,2017-09-18,Second Class,TEC-AC-10002305,1
948,JB-16000,US-2017-157224,2017-09-14,2017-09-18,Second Class,OFF-LA-10000121,9
977,GA-14725,CA-2017-107503,2017-01-01,2017-01-06,Standard Class,FUR-FU-10003878,4
983,HZ-14950,CA-2017-108931,2017-09-14,2017-09-19,Standard Class,OFF-PA-10002741,2
984,HZ-14950,CA-2017-108931,2017-09-14,2017-09-19,Standard Class,OFF-PA-10003845,2
985,TC-21145,CA-2017-124205,2017-09-15,2017-09-19,Standard Class,FUR-CH-10003606,4
986,TC-21145,CA-2017-124205,2017-09-15,2017-09-19,Standard Class,FUR-FU-10002445,5
987,TC-21145,CA-2017-124205,2017-09-15,2017-09-19,Standard Class,OFF-ST-10000934,2
988,TC-21145,CA-2017-124205,2017-09-15,2017-09-19,Standard Class,TEC-PH-10002115,6
989,BB-11545,CA-2017-130043,2017-09-15,2017-09-19,Standard Class,OFF-PA-10002230,8
990,CY-12745,CA-2017-130302,2017-09-14,2017-09-19,Standard Class,TEC-AC-10002001,7
991,SG-20605,CA-2017-139493,2017-09-13,2017-09-19,Standard Class,OFF-AR-10003158,5
992,CC-12145,CA-2017-146185,2017-09-15,2017-09-19,Standard Class,OFF-AR-10002987,2
993,FG-14260,CA-2017-160801,2017-09-19,2017-09-19,Same Day,OFF-BI-10001132,3
994,MO-17800,CA-2017-163020,2017-09-15,2017-09-19,Standard Class,FUR-FU-10000221,7
995,RD-19480,US-2017-116652,2017-09-15,2017-09-19,Standard Class,OFF-AR-10001915,10
996,RD-19480,US-2017-116652,2017-09-15,2017-09-19,Standard Class,OFF-AP-10001205,2
997,RD-19480,US-2017-116652,2017-09-15,2017-09-19,Standard Class,FUR-FU-10001488,5
998,RD-19480,US-2017-116652,2017-09-15,2017-09-19,Standard Class,FUR-CH-10002961,3
999,RD-19480,US-2017-116652,2017-09-15,2017-09-19,Standard Class,OFF-BI-10004528,1
1031,CM-12385,CA-2017-111738,2017-01-03,2017-01-07,Standard Class,OFF-BI-10004584,8
1032,CM-12385,CA-2017-111738,2017-01-03,2017-01-07,Standard Class,OFF-AR-10000817,3
1033,CY-12745,CA-2017-130715,2017-09-16,2017-09-20,Standard Class,OFF-FA-10000621,5
1034,DC-12850,CA-2017-131016,2017-09-18,2017-09-20,First Class,OFF-ST-10000352,2
1035,DC-12850,CA-2017-131016,2017-09-18,2017-09-20,First Class,OFF-AR-10000122,2
1036,GM-14500,CA-2017-134418,2017-09-15,2017-09-20,Standard Class,OFF-AR-10004441,3
1037,SC-20380,CA-2017-142293,2017-09-17,2017-09-20,First Class,TEC-AC-10001109,3
1038,JF-15355,CA-2017-144113,2017-09-16,2017-09-20,Standard Class,OFF-EN-10001141,2
1039,JF-15355,CA-2017-144113,2017-09-16,2017-09-20,Standard Class,TEC-PH-10002170,1
1040,AB-10165,CA-2017-145737,2017-09-15,2017-09-20,Standard Class,OFF-PA-10001033,5
1074,DL-13315,US-2017-114034,2017-01-03,2017-01-08,Standard Class,OFF-PA-10004735,6
1075,AS-10225,CA-2017-112515,2017-09-17,2017-09-21,Second Class,OFF-BI-10004233,2
1076,AS-10225,CA-2017-112515,2017-09-17,2017-09-21,Second Class,FUR-BO-10003404,3
1077,AS-10225,CA-2017-112515,2017-09-17,2017-09-21,Second Class,OFF-ST-10001272,2
1078,AS-10225,CA-2017-112515,2017-09-17,2017-09-21,Second Class,OFF-LA-10001175,5
1079,AS-10225,CA-2017-112515,2017-09-17,2017-09-21,Second Class,OFF-PA-10000062,3
1080,AS-10225,CA-2017-112515,2017-09-17,2017-09-21,Second Class,OFF-BI-10003712,3
1081,AS-10225,CA-2017-112515,2017-09-17,2017-09-21,Second Class,OFF-BI-10000829,3
1082,AB-10060,CA-2017-134173,2017-09-16,2017-09-21,Standard Class,OFF-PA-10004355,4
1083,Dp-13240,CA-2017-139822,2017-09-15,2017-09-21,Standard Class,OFF-ST-10000943,2
1084,Dp-13240,CA-2017-139822,2017-09-15,2017-09-21,Standard Class,TEC-AC-10001090,2
1085,PA-19060,CA-2017-140508,2017-09-18,2017-09-21,First Class,OFF-EN-10000927,4
1086,ES-14020,US-2017-163300,2017-09-15,2017-09-21,Standard Class,OFF-BI-10004390,7
1087,ES-14020,US-2017-163300,2017-09-15,2017-09-21,Standard Class,FUR-CH-10003396,3
1088,ES-14020,US-2017-163300,2017-09-15,2017-09-21,Standard Class,TEC-PH-10001700,7
1119,JF-15190,US-2017-123862,2017-01-07,2017-01-09,Second Class,OFF-SU-10004884,7
1120,JF-15190,US-2017-123862,2017-01-07,2017-01-09,Second Class,OFF-ST-10000760,11
1121,JF-15190,US-2017-123862,2017-01-07,2017-01-09,Second Class,OFF-ST-10002301,3
1122,JF-15190,US-2017-123862,2017-01-07,2017-01-09,Second Class,OFF-FA-10003112,1
1123,SJ-20125,CA-2017-105669,2017-09-17,2017-09-22,Second Class,OFF-AR-10000390,3
1124,SJ-20125,CA-2017-105669,2017-09-17,2017-09-22,Second Class,TEC-PH-10002415,6
1125,SJ-20125,CA-2017-105669,2017-09-17,2017-09-22,Second Class,FUR-CH-10003774,5
1126,SJ-20125,CA-2017-105669,2017-09-17,2017-09-22,Second Class,OFF-BI-10002412,5
1127,BF-11020,CA-2017-133333,2017-09-18,2017-09-22,Standard Class,OFF-PA-10002377,4
1128,MO-17800,CA-2017-157931,2017-09-17,2017-09-22,Second Class,FUR-CH-10000785,4
1129,MO-17800,CA-2017-157931,2017-09-17,2017-09-22,Second Class,OFF-PA-10000474,3
1130,SS-20140,CA-2017-164756,2017-09-18,2017-09-22,Standard Class,OFF-PA-10000673,7
1131,SS-20140,CA-2017-164756,2017-09-18,2017-09-22,Standard Class,OFF-AR-10000380,3
1132,SS-20140,CA-2017-164756,2017-09-18,2017-09-22,Standard Class,OFF-PA-10003228,5
1133,SS-20140,CA-2017-164756,2017-09-18,2017-09-22,Standard Class,TEC-PH-10002447,2
1134,SS-20140,CA-2017-164756,2017-09-18,2017-09-22,Standard Class,FUR-FU-10002963,4
1135,SS-20140,CA-2017-164756,2017-09-18,2017-09-22,Standard Class,OFF-PA-10003848,4
1136,SS-20140,CA-2017-164756,2017-09-18,2017-09-22,Standard Class,OFF-SU-10004261,2
1137,SS-20140,CA-2017-164756,2017-09-18,2017-09-22,Standard Class,TEC-PH-10001552,8
1138,TS-21505,CA-2017-166856,2017-09-18,2017-09-22,Standard Class,TEC-AC-10004992,3
1139,TS-21505,CA-2017-166856,2017-09-18,2017-09-22,Standard Class,OFF-BI-10002012,7
1167,BW-11110,CA-2017-159366,2017-01-07,2017-01-10,First Class,TEC-MA-10000822,2
1168,SH-19975,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,OFF-AR-10000940,3
1169,SH-19975,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,OFF-PA-10004327,3
1170,SH-19975,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,OFF-EN-10004030,3
1171,GZ-14470,CA-2017-126928,2017-09-17,2017-09-23,Standard Class,OFF-ST-10000615,3
1172,GZ-14470,CA-2017-126928,2017-09-17,2017-09-23,Standard Class,TEC-MA-10004626,4
1173,ML-18265,CA-2017-132262,2017-09-21,2017-09-23,First Class,TEC-AC-10000158,2
1174,ML-18265,CA-2017-132262,2017-09-21,2017-09-23,First Class,TEC-AC-10000303,2
1175,TM-21010,CA-2017-134439,2017-09-18,2017-09-23,Second Class,OFF-PA-10004082,2
1176,ES-14080,CA-2017-139619,2017-09-19,2017-09-23,Standard Class,OFF-ST-10003282,2
1177,JP-16135,CA-2017-139787,2017-09-19,2017-09-23,Standard Class,OFF-AR-10002445,5
1178,JE-15745,CA-2017-161053,2017-09-22,2017-09-23,First Class,OFF-BI-10004318,4
1179,JE-15745,CA-2017-161053,2017-09-22,2017-09-23,First Class,TEC-AC-10004633,5
1180,BM-11575,CA-2017-165155,2017-09-21,2017-09-23,First Class,OFF-ST-10004950,1
1191,RS-19420,CA-2017-115154,2017-01-08,2017-01-11,First Class,FUR-TA-10001950,2
1192,DP-13105,CA-2017-102974,2017-09-19,2017-09-24,Standard Class,OFF-AR-10004956,3
1193,DP-13105,CA-2017-102974,2017-09-19,2017-09-24,Standard Class,OFF-AR-10000914,2
1194,DP-13105,CA-2017-102974,2017-09-19,2017-09-24,Standard Class,TEC-AC-10000057,5
1195,CA-12265,CA-2017-122196,2017-09-22,2017-09-24,First Class,TEC-PH-10004977,2
1196,PB-19150,CA-2017-142391,2017-09-24,2017-09-24,Same Day,FUR-FU-10002759,10
1197,BP-11095,CA-2017-160325,2017-09-24,2017-09-24,Same Day,TEC-PH-10001944,3
1198,BP-11095,CA-2017-160325,2017-09-24,2017-09-24,Same Day,TEC-PH-10000984,2
1199,LC-17140,CA-2017-162789,2017-09-22,2017-09-24,Second Class,TEC-AC-10002842,9
1200,LC-17140,CA-2017-162789,2017-09-22,2017-09-24,Second Class,FUR-FU-10004864,1
1201,EH-14005,CA-2017-167381,2017-09-22,2017-09-24,Second Class,OFF-LA-10000134,9
1202,EH-14005,CA-2017-167381,2017-09-22,2017-09-24,Second Class,FUR-BO-10001972,2
1203,JM-15535,US-2017-148866,2017-09-19,2017-09-24,Standard Class,OFF-PA-10004782,5
1231,DO-13645,CA-2017-102309,2017-09-23,2017-09-25,Second Class,TEC-AC-10001114,5
1232,DO-13645,CA-2017-102309,2017-09-23,2017-09-25,Second Class,OFF-PA-10002005,2
1233,MH-17785,CA-2017-103520,2017-09-23,2017-09-25,First Class,OFF-PA-10001846,2
1234,KT-16480,CA-2017-123351,2017-09-21,2017-09-25,Standard Class,OFF-AP-10001242,1
1235,DW-13540,CA-2017-132521,2017-09-23,2017-09-25,Second Class,OFF-AP-10002191,2
1236,DW-13540,CA-2017-132521,2017-09-23,2017-09-25,Second Class,OFF-BI-10000404,1
1237,DW-13540,CA-2017-132521,2017-09-23,2017-09-25,Second Class,OFF-ST-10001325,3
1238,DB-13615,CA-2017-133074,2017-09-21,2017-09-25,Standard Class,OFF-PA-10004082,7
1239,SC-20440,CA-2017-136000,2017-09-22,2017-09-25,Second Class,OFF-BI-10004828,3
1240,JR-16210,CA-2017-143378,2017-09-19,2017-09-25,Standard Class,TEC-PH-10001425,3
1241,JR-16210,CA-2017-143378,2017-09-19,2017-09-25,Standard Class,FUR-FU-10004864,8
1242,JR-16210,CA-2017-143378,2017-09-19,2017-09-25,Standard Class,OFF-AR-10001915,3
1243,JR-16210,CA-2017-143378,2017-09-19,2017-09-25,Standard Class,FUR-BO-10001972,2
1244,MM-18280,CA-2017-148068,2017-09-18,2017-09-25,Standard Class,FUR-FU-10002268,2
1245,MM-18280,CA-2017-148068,2017-09-18,2017-09-25,Standard Class,OFF-PA-10001639,3
1246,AB-10105,CA-2017-153822,2017-09-19,2017-09-25,Standard Class,TEC-PH-10002415,2
1247,AB-10105,CA-2017-153822,2017-09-19,2017-09-25,Standard Class,TEC-AC-10000109,2
1248,AB-10105,CA-2017-153822,2017-09-19,2017-09-25,Standard Class,OFF-BI-10001460,4
1249,AB-10105,CA-2017-153822,2017-09-19,2017-09-25,Standard Class,OFF-ST-10000321,2
1250,EB-13870,CA-2017-169817,2017-09-21,2017-09-25,Standard Class,OFF-BI-10004141,2
1280,DP-13390,CA-2017-150931,2017-01-06,2017-01-13,Standard Class,OFF-BI-10004728,7
1281,BP-11290,CA-2017-154760,2017-01-09,2017-01-13,Standard Class,OFF-BI-10004632,3
1282,TS-21085,US-2017-168690,2017-01-07,2017-01-13,Standard Class,OFF-BI-10000145,3
1283,SV-20365,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,TEC-PH-10000215,3
1284,SV-20365,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,FUR-CH-10001215,5
1285,SV-20365,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,FUR-CH-10003061,1
1286,SV-20365,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,FUR-CH-10004086,11
1287,SV-20365,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,TEC-AC-10001465,2
1288,SV-20365,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,OFF-PA-10000807,9
1289,SV-20365,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,FUR-CH-10003846,3
1290,SV-20365,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,OFF-ST-10000615,4
1291,SV-20365,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,TEC-AC-10002647,2
1292,SV-20365,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,OFF-FA-10000304,2
1293,SV-20365,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,TEC-AC-10001998,3
1294,SV-20365,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,OFF-BI-10000343,3
1295,SV-20365,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,TEC-PH-10002885,2
1296,SV-20365,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,OFF-PA-10002713,2
1297,MG-17890,CA-2017-102967,2017-09-22,2017-09-26,Standard Class,OFF-ST-10001590,5
1298,BE-11410,CA-2017-121314,2017-09-23,2017-09-26,First Class,OFF-PA-10003395,3
1299,KN-16705,CA-2017-138422,2017-09-23,2017-09-26,First Class,OFF-EN-10004147,3
1300,BD-11605,CA-2017-144694,2017-09-24,2017-09-26,Second Class,TEC-AC-10002857,3
1301,BD-11605,CA-2017-144694,2017-09-24,2017-09-26,Second Class,OFF-LA-10003930,3
1302,RO-19780,CA-2017-148411,2017-09-24,2017-09-26,First Class,FUR-CH-10003973,2
1303,RO-19780,CA-2017-148411,2017-09-24,2017-09-26,First Class,OFF-PA-10002109,3
1304,RH-19495,CA-2017-151428,2017-09-21,2017-09-26,Standard Class,OFF-BI-10000546,7
1305,JA-15970,CA-2017-158379,2017-09-22,2017-09-26,Second Class,OFF-BI-10002498,1
1306,JA-15970,CA-2017-158379,2017-09-22,2017-09-26,Second Class,TEC-AC-10002926,2
1307,JA-15970,CA-2017-158379,2017-09-22,2017-09-26,Second Class,OFF-SU-10002881,7
1308,JE-15610,CA-2017-166317,2017-09-22,2017-09-26,Standard Class,OFF-PA-10004475,4
1309,JE-15610,CA-2017-166317,2017-09-22,2017-09-26,Standard Class,TEC-PH-10001615,3
1310,JE-15610,CA-2017-166317,2017-09-22,2017-09-26,Standard Class,TEC-AC-10004510,6
1311,JE-15610,CA-2017-166317,2017-09-22,2017-09-26,Standard Class,OFF-BI-10002976,8
1312,RA-19885,US-2017-106145,2017-09-26,2017-09-26,Same Day,OFF-BI-10003925,3
1313,RA-19885,US-2017-106145,2017-09-26,2017-09-26,Same Day,OFF-BI-10002215,3
1314,RA-19885,US-2017-106145,2017-09-26,2017-09-26,Same Day,FUR-FU-10003829,3
1315,RA-19885,US-2017-106145,2017-09-26,2017-09-26,Same Day,OFF-PA-10002245,6
1316,RA-19885,US-2017-106145,2017-09-26,2017-09-26,Same Day,OFF-EN-10001028,6
1322,BG-11695,CA-2017-121412,2017-09-23,2017-09-27,Standard Class,FUR-FU-10000246,3
1323,PB-19105,CA-2017-161970,2017-09-22,2017-09-27,Standard Class,OFF-AR-10003896,3
1324,PB-19105,CA-2017-161970,2017-09-22,2017-09-27,Standard Class,OFF-PA-10004255,2
1325,RB-19360,CA-2017-162572,2017-09-25,2017-09-27,Second Class,OFF-AR-10001547,6
1326,RB-19360,CA-2017-162572,2017-09-25,2017-09-27,Second Class,TEC-AC-10003628,5
1327,AG-10675,CA-2017-163335,2017-09-24,2017-09-27,First Class,OFF-ST-10000885,3
1328,AG-10675,CA-2017-163335,2017-09-24,2017-09-27,First Class,OFF-BI-10002827,7
1329,SH-19975,US-2017-108245,2017-09-22,2017-09-27,Standard Class,OFF-EN-10001415,3
1330,SH-19975,US-2017-108245,2017-09-22,2017-09-27,Standard Class,OFF-BI-10000773,7
1331,DL-12865,US-2017-146878,2017-09-21,2017-09-27,Standard Class,OFF-BI-10002794,1
1355,RB-19570,CA-2017-138779,2017-01-14,2017-01-15,First Class,OFF-EN-10002504,1
1356,RB-19570,CA-2017-138779,2017-01-14,2017-01-15,First Class,TEC-PH-10003655,5
1357,AH-10075,CA-2017-112004,2017-09-25,2017-09-28,First Class,OFF-BI-10003476,5
1358,AH-10075,CA-2017-112004,2017-09-25,2017-09-28,First Class,OFF-SU-10000157,2
1359,BK-11260,CA-2017-117009,2017-09-22,2017-09-28,Standard Class,OFF-SU-10001218,2
1360,MH-18115,CA-2017-121839,2017-09-24,2017-09-28,Standard Class,TEC-PH-10002885,3
1361,NK-18490,CA-2017-130148,2017-09-24,2017-09-28,Second Class,OFF-SU-10001574,2
1362,NK-18490,CA-2017-130148,2017-09-24,2017-09-28,Second Class,OFF-PA-10000551,6
1363,KB-16240,CA-2017-142034,2017-09-24,2017-09-28,Standard Class,TEC-AC-10002305,4
1364,KB-16240,CA-2017-142034,2017-09-24,2017-09-28,Standard Class,TEC-AC-10000990,5
1365,KB-16240,CA-2017-142034,2017-09-24,2017-09-28,Standard Class,FUR-CH-10000665,4
1366,SL-20155,CA-2017-156391,2017-09-26,2017-09-28,First Class,OFF-AR-10003251,1
1367,LS-17200,CA-2017-169929,2017-09-25,2017-09-28,First Class,OFF-ST-10002352,5
1368,DW-13195,US-2017-103226,2017-09-22,2017-09-28,Standard Class,OFF-PA-10002666,3
1369,LC-16870,US-2017-125647,2017-09-23,2017-09-28,Standard Class,OFF-PA-10004888,4
1370,LC-16870,US-2017-125647,2017-09-23,2017-09-28,Standard Class,OFF-AP-10000390,6
1371,LC-16870,US-2017-125647,2017-09-23,2017-09-28,Standard Class,TEC-PH-10004188,2
1372,KF-16285,US-2017-132675,2017-09-24,2017-09-28,Standard Class,OFF-LA-10003766,5
1373,KF-16285,US-2017-132675,2017-09-24,2017-09-28,Standard Class,OFF-AR-10000614,4
1374,KF-16285,US-2017-132675,2017-09-24,2017-09-28,Standard Class,OFF-AR-10000034,3
1375,KF-16285,US-2017-132675,2017-09-24,2017-09-28,Standard Class,TEC-PH-10003171,2
1376,KF-16285,US-2017-132675,2017-09-24,2017-09-28,Standard Class,OFF-ST-10004950,1
1412,LS-16945,CA-2017-108000,2017-01-12,2017-01-16,Standard Class,OFF-EN-10002621,1
1413,JO-15145,CA-2017-125913,2017-01-16,2017-01-16,Same Day,FUR-TA-10001520,7
1414,JO-15145,CA-2017-125913,2017-01-16,2017-01-16,Same Day,FUR-FU-10001487,4
1415,TP-21565,US-2017-106131,2017-01-14,2017-01-16,First Class,TEC-AC-10003027,7
1416,TP-21565,US-2017-106131,2017-01-14,2017-01-16,First Class,OFF-ST-10003638,9
1417,DB-13120,US-2017-148551,2017-01-12,2017-01-16,Standard Class,OFF-BI-10000545,5
1418,KC-16540,CA-2017-108910,2017-09-24,2017-09-29,Standard Class,FUR-FU-10002253,3
1419,AG-10900,CA-2017-116939,2017-09-25,2017-09-29,Standard Class,OFF-ST-10001476,5
1420,BD-11320,CA-2017-117485,2017-09-23,2017-09-29,Standard Class,TEC-AC-10004659,4
1421,MG-17680,CA-2017-121300,2017-09-29,2017-09-29,Same Day,TEC-AC-10004571,3
1422,MG-17680,CA-2017-121300,2017-09-29,2017-09-29,Same Day,OFF-PA-10002606,2
1423,MG-17680,CA-2017-121300,2017-09-29,2017-09-29,Same Day,FUR-TA-10004442,2
1424,MG-17680,CA-2017-121300,2017-09-29,2017-09-29,Same Day,FUR-FU-10004586,4
1425,MG-17680,CA-2017-121300,2017-09-29,2017-09-29,Same Day,OFF-PA-10002787,3
1426,MG-17680,CA-2017-121300,2017-09-29,2017-09-29,Same Day,FUR-CH-10003774,1
1427,DB-13660,CA-2017-121853,2017-09-23,2017-09-29,Standard Class,OFF-BI-10000977,3
1428,DB-13660,CA-2017-121853,2017-09-23,2017-09-29,Standard Class,OFF-PA-10003641,8
1429,DB-13660,CA-2017-121853,2017-09-23,2017-09-29,Standard Class,FUR-CH-10003973,2
1430,CA-11965,CA-2017-122112,2017-09-25,2017-09-29,Standard Class,OFF-EN-10004459,4
1431,FA-14230,CA-2017-122364,2017-09-24,2017-09-29,Standard Class,TEC-PH-10001817,3
1432,FA-14230,CA-2017-122364,2017-09-24,2017-09-29,Standard Class,TEC-MA-10001031,3
1433,PP-18955,CA-2017-134096,2017-09-24,2017-09-29,Standard Class,TEC-PH-10000526,5
1434,PP-18955,CA-2017-134096,2017-09-24,2017-09-29,Standard Class,OFF-BI-10004002,3
1435,CT-11995,CA-2017-162481,2017-09-25,2017-09-29,Standard Class,FUR-CH-10003061,3
1436,CT-11995,CA-2017-162481,2017-09-25,2017-09-29,Standard Class,OFF-BI-10002976,2
1437,AP-10915,US-2017-132059,2017-09-23,2017-09-29,Standard Class,FUR-BO-10001811,2
1438,AP-10915,US-2017-132059,2017-09-23,2017-09-29,Standard Class,TEC-AC-10003280,2
1460,DA-13450,US-2017-158512,2017-01-12,2017-01-17,Second Class,FUR-FU-10004973,2
1461,DA-13450,US-2017-158512,2017-01-12,2017-01-17,Second Class,OFF-PA-10001804,6
1462,BS-11755,CA-2017-123778,2017-09-23,2017-09-30,Standard Class,OFF-AP-10001242,2
1463,BS-11755,CA-2017-123778,2017-09-23,2017-09-30,Standard Class,OFF-BI-10000822,6
1464,SJ-20125,CA-2017-129490,2017-09-26,2017-09-30,Standard Class,FUR-CH-10003298,4
1465,CM-12160,US-2017-139955,2017-09-28,2017-09-30,Second Class,OFF-SU-10001935,1
1491,BH-11710,CA-2017-127306,2017-01-14,2017-01-18,Standard Class,TEC-PH-10001924,2
1492,BH-11710,CA-2017-127306,2017-01-14,2017-01-18,Standard Class,OFF-PA-10000019,7
1493,BH-11710,CA-2017-127306,2017-01-14,2017-01-18,Standard Class,OFF-BI-10002003,5
1494,BH-11710,CA-2017-127306,2017-01-14,2017-01-18,Standard Class,OFF-EN-10001219,3
1495,BH-11710,CA-2017-127306,2017-01-14,2017-01-18,Standard Class,OFF-BI-10003727,2
1496,AR-10540,CA-2017-138289,2017-01-16,2017-01-18,Second Class,OFF-BI-10004995,4
1497,AR-10540,CA-2017-138289,2017-01-16,2017-01-18,Second Class,OFF-PA-10001260,7
1498,AR-10540,CA-2017-138289,2017-01-16,2017-01-18,Second Class,FUR-CH-10004626,3
1499,RW-19690,CA-2017-167752,2017-01-15,2017-01-18,First Class,OFF-AP-10002945,8
1500,RW-19690,CA-2017-167752,2017-01-15,2017-01-18,First Class,OFF-AP-10000159,1
1501,TB-21250,US-2017-104661,2017-01-15,2017-01-18,First Class,TEC-AC-10002331,8
1502,TB-21250,US-2017-104661,2017-01-15,2017-01-18,First Class,OFF-BI-10001597,4
1503,TB-21250,US-2017-104661,2017-01-15,2017-01-18,First Class,OFF-BI-10001098,1
1504,TB-21250,US-2017-104661,2017-01-15,2017-01-18,First Class,TEC-AC-10003628,2
1505,CP-12085,US-2017-167402,2017-01-13,2017-01-18,Second Class,OFF-SU-10002881,5
1506,CP-12085,US-2017-167402,2017-01-13,2017-01-18,Second Class,OFF-PA-10004983,5
1507,CP-12085,US-2017-167402,2017-01-13,2017-01-18,Second Class,FUR-BO-10001608,3
1508,CP-12085,US-2017-167402,2017-01-13,2017-01-18,Second Class,OFF-AR-10004010,6
1509,FH-14365,CA-2017-126676,2017-09-29,2017-10-01,First Class,OFF-EN-10004846,3
1510,KW-16435,CA-2017-144904,2017-09-25,2017-10-01,Standard Class,OFF-LA-10001158,2
1511,KW-16435,CA-2017-144904,2017-09-25,2017-10-01,Standard Class,OFF-AR-10003732,2
1512,KW-16435,CA-2017-144904,2017-09-25,2017-10-01,Standard Class,FUR-FU-10000023,8
1513,KW-16435,CA-2017-144904,2017-09-25,2017-10-01,Standard Class,FUR-CH-10000785,3
1514,DS-13030,US-2017-125717,2017-09-28,2017-10-01,First Class,OFF-ST-10001522,2
1515,DS-13030,US-2017-125717,2017-09-28,2017-10-01,First Class,OFF-PA-10003022,3
1516,DS-13030,US-2017-125717,2017-09-28,2017-10-01,First Class,OFF-AP-10000891,2
1517,DS-13030,US-2017-125717,2017-09-28,2017-10-01,First Class,TEC-AC-10003657,2
1518,DS-13030,US-2017-125717,2017-09-28,2017-10-01,First Class,FUR-FU-10001979,1
1519,DS-13030,US-2017-125717,2017-09-28,2017-10-01,First Class,OFF-BI-10001718,4
1520,SC-20575,US-2017-141509,2017-09-29,2017-10-01,First Class,OFF-AR-10002067,5
1559,SO-20335,CA-2017-149076,2017-01-14,2017-01-19,Standard Class,OFF-PA-10000483,5
1560,SC-20095,CA-2017-152961,2017-01-15,2017-01-19,Standard Class,OFF-PA-10004675,2
1561,TT-21460,CA-2017-160934,2017-01-15,2017-01-19,Standard Class,OFF-AR-10003504,5
1562,BT-11530,CA-2017-123029,2017-09-30,2017-10-02,Second Class,TEC-AC-10002402,2
1563,NS-18505,CA-2017-129378,2017-10-01,2017-10-02,First Class,OFF-BI-10001922,13
1564,NS-18505,CA-2017-129378,2017-10-01,2017-10-02,First Class,OFF-BI-10002012,1
1565,NS-18505,CA-2017-129378,2017-10-01,2017-10-02,First Class,FUR-CH-10000553,4
1566,NS-18505,CA-2017-129378,2017-10-01,2017-10-02,First Class,OFF-AP-10000576,2
1567,PG-18820,CA-2017-140186,2017-09-29,2017-10-02,First Class,FUR-CH-10002961,1
1568,PG-18820,CA-2017-140186,2017-09-29,2017-10-02,First Class,OFF-BI-10003364,2
1569,PG-18820,CA-2017-140186,2017-09-29,2017-10-02,First Class,OFF-AP-10002578,2
1570,PG-18820,CA-2017-140186,2017-09-29,2017-10-02,First Class,OFF-FA-10002280,7
1571,PG-18820,CA-2017-140186,2017-09-29,2017-10-02,First Class,FUR-FU-10004848,1
1572,CC-12475,CA-2017-144225,2017-09-30,2017-10-02,Second Class,OFF-PA-10000062,3
1573,SP-20860,CA-2017-160017,2017-09-28,2017-10-02,Standard Class,OFF-PA-10001800,2
1574,BF-10975,US-2017-120908,2017-09-30,2017-10-02,First Class,OFF-LA-10004677,7
1590,HR-14770,CA-2017-113278,2017-01-14,2017-01-20,Standard Class,TEC-AC-10001445,4
1591,HR-14770,CA-2017-113278,2017-01-14,2017-01-20,Standard Class,OFF-ST-10001590,5
1592,HR-14770,CA-2017-113278,2017-01-14,2017-01-20,Standard Class,OFF-ST-10002562,2
1593,HR-14770,CA-2017-113278,2017-01-14,2017-01-20,Standard Class,FUR-FU-10001037,2
