Customer_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Product_ID,Product_Name,Quantity
BH-11710,US-2014-140914,2014-11-11,2014-11-15,Standard Class,FUR-FU-10000175,DAX Wood Document Frame.,2
YS-21880,CA-2015-154291,2015-07-25,2015-07-29,Standard Class,OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",9
YS-21880,CA-2015-154291,2015-07-25,2015-07-29,Standard Class,FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",2
RB-19795,US-2015-150161,2015-07-25,2015-07-29,Standard Class,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,4
GM-14455,CA-2016-159695,2016-04-05,2016-04-10,Second Class,OFF-ST-10003442,Eldon Portable Mobile Manager,7
VM-21685,US-2016-150140,2016-04-06,2016-04-10,Standard Class,TEC-PH-10002555,Nortel Meridian M5316 Digital phone,5
JD-16150,CA-2016-147067,2016-12-18,2016-12-22,Standard Class,FUR-FU-10000732,Eldon 200 Class Desk Accessories,3
SC-20680,CA-2016-155383,2016-12-17,2016-12-22,Standard Class,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",3
BP-11230,US-2016-116442,2016-12-15,2016-12-22,Standard Class,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",2
RW-19540,CA-2017-101014,2017-08-29,2017-09-04,Standard Class,FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,3
LW-17215,CA-2017-102218,2017-09-02,2017-09-04,Second Class,OFF-LA-10002475,Avery 519,2
AW-10930,CA-2017-107321,2017-08-31,2017-09-04,Standard Class,TEC-PH-10002200,Aastra 6757i CT Wireless VoIP phone,4
AW-10930,CA-2017-107321,2017-08-31,2017-09-04,Standard Class,TEC-PH-10002200,Samsung Galaxy Note 2,4
AW-10930,CA-2017-107321,2017-08-31,2017-09-04,Standard Class,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,3
MH-17290,CA-2017-169327,2017-09-02,2017-09-04,Second Class,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",5
MH-17290,CA-2017-169327,2017-09-02,2017-09-04,Second Class,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",5
MH-17290,CA-2017-169327,2017-09-02,2017-09-04,Second Class,FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,5
RL-19615,US-2017-135062,2017-08-31,2017-09-04,Second Class,OFF-PA-10000100,Xerox 1945,7
VF-21715,CA-2014-113880,2014-03-01,2014-03-05,Standard Class,OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",3
VF-21715,CA-2014-113880,2014-03-01,2014-03-05,Standard Class,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,6
SC-20380,CA-2014-131009,2014-03-01,2014-03-05,Standard Class,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,3
SC-20380,CA-2014-131009,2014-03-01,2014-03-05,Standard Class,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,6
SC-20380,CA-2014-131009,2014-03-01,2014-03-05,Standard Class,OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,5
SC-20380,CA-2014-131009,2014-03-01,2014-03-05,Standard Class,FUR-CH-10001270,Harbour Creations Steel Folding Chair,6
HR-14770,US-2014-143707,2014-03-01,2014-03-05,Standard Class,TEC-PH-10003655,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,3
SC-20020,CA-2014-121006,2014-11-10,2014-11-16,Standard Class,OFF-ST-10004950,Acco Perma 3000 Stacking Storage Drawers,3
SC-20020,CA-2014-121006,2014-11-10,2014-11-16,Standard Class,OFF-ST-10004950,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",3
SC-20020,CA-2014-121006,2014-11-10,2014-11-16,Standard Class,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,3
SC-20020,CA-2014-121006,2014-11-10,2014-11-16,Standard Class,OFF-AR-10001149,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",2
SC-20020,CA-2014-121006,2014-11-10,2014-11-16,Standard Class,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",2
SC-20020,CA-2014-121006,2014-11-10,2014-11-16,Standard Class,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),3
SC-20020,CA-2014-121006,2014-11-10,2014-11-16,Standard Class,OFF-PA-10000130,Xerox 199,3
SC-20020,CA-2014-121006,2014-11-10,2014-11-16,Standard Class,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",3
ML-17410,CA-2014-125556,2014-11-14,2014-11-16,Second Class,TEC-PH-10001079,Polycom SoundPoint Pro SE-225 Corded phone,7
ML-17410,CA-2014-125556,2014-11-14,2014-11-16,Second Class,OFF-BI-10003460,Acco 3-Hole Punch,10
JA-15970,CA-2014-151295,2014-11-12,2014-11-16,Standard Class,OFF-PA-10001947,Xerox 1974,2
JA-15970,CA-2014-151295,2014-11-12,2014-11-16,Standard Class,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,3
RD-19900,CA-2014-158372,2014-11-10,2014-11-16,Standard Class,FUR-FU-10001867,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",5
RD-19900,CA-2014-158372,2014-11-10,2014-11-16,Standard Class,TEC-AC-10004209,Memorex Froggy Flash Drive 4 GB,1
RD-19900,CA-2014-158372,2014-11-10,2014-11-16,Standard Class,FUR-FU-10000397,Luxo Economy Swing Arm Lamp,2
RD-19900,CA-2014-158372,2014-11-10,2014-11-16,Standard Class,OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",8
RD-19900,CA-2014-158372,2014-11-10,2014-11-16,Standard Class,OFF-LA-10000407,Avery White Multi-Purpose Labels,8
RD-19900,CA-2014-158372,2014-11-10,2014-11-16,Standard Class,TEC-PH-10002103,Jabra SPEAK 410,8
DB-12970,US-2014-159618,2014-11-12,2014-11-16,Standard Class,OFF-PA-10004100,Xerox 216,7
DB-12970,US-2014-159618,2014-11-12,2014-11-16,Standard Class,OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,6
DB-12970,US-2014-159618,2014-11-12,2014-11-16,Standard Class,TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,3
DB-12970,US-2014-159618,2014-11-12,2014-11-16,Standard Class,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,3
DB-12970,US-2014-159618,2014-11-12,2014-11-16,Standard Class,FUR-BO-10004467,Bestar Classic Bookcase,1
DB-12970,US-2014-159618,2014-11-12,2014-11-16,Standard Class,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,1
RD-19930,CA-2015-139248,2015-07-25,2015-07-30,Standard Class,TEC-PH-10004094,Motorola L703CM,5
SF-20200,CA-2016-132899,2016-04-07,2016-04-11,Standard Class,OFF-AR-10002833,Newell 322,2
RM-19375,US-2016-106600,2016-04-08,2016-04-11,First Class,FUR-BO-10001608,"Hon Metal Bookcases, Black",5
PK-19075,CA-2016-118332,2016-12-16,2016-12-23,Standard Class,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,5
NS-18640,CA-2016-131639,2016-12-17,2016-12-23,Standard Class,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,2
NS-18640,CA-2016-131639,2016-12-17,2016-12-23,Standard Class,OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",1
HG-14965,CA-2016-145919,2016-12-18,2016-12-23,Standard Class,OFF-SU-10003505,Premier Electric Letter Opener,5
HG-14965,CA-2016-145919,2016-12-18,2016-12-23,Standard Class,FUR-FU-10004960,"Seth Thomas 12"" Clock w/ Goldtone Case",8
HG-14965,CA-2016-145919,2016-12-18,2016-12-23,Standard Class,OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",6
TN-21040,CA-2016-155446,2016-12-16,2016-12-23,Standard Class,TEC-AC-10001445,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,7
MC-17575,US-2016-157840,2016-12-20,2016-12-23,Second Class,OFF-PA-10003673,Strathmore Photo Mount Cards,5
KB-16405,CA-2017-101182,2017-09-04,2017-09-05,First Class,TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,3
KB-16405,CA-2017-101182,2017-09-04,2017-09-05,First Class,OFF-PA-10001800,Xerox 220,2
BG-11035,CA-2017-117198,2017-08-31,2017-09-05,Standard Class,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2
MG-17890,CA-2017-127712,2017-08-31,2017-09-05,Standard Class,OFF-SU-10002522,Acme Kleen Earth Office Shears,2
BN-11515,CA-2017-131625,2017-09-01,2017-09-05,Second Class,FUR-FU-10004960,"Seth Thomas 12"" Clock w/ Goldtone Case",5
MS-17770,CA-2017-132619,2017-08-31,2017-09-05,Standard Class,OFF-ST-10001511,Space Solutions Commercial Steel Shelving,3
AJ-10945,CA-2017-133004,2017-08-31,2017-09-05,Standard Class,OFF-AP-10002439,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,9
JF-15490,CA-2017-159884,2017-08-31,2017-09-05,Standard Class,OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",1
JF-15490,CA-2017-159884,2017-08-31,2017-09-05,Standard Class,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,3
AS-10045,US-2017-147655,2017-09-04,2017-09-05,First Class,OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",7
DB-13060,CA-2014-104269,2014-03-01,2014-03-06,Second Class,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,2
NH-18610,CA-2014-111157,2014-03-02,2014-03-06,Standard Class,TEC-AC-10004353,Hypercom P1300 Pinpad,3
NH-18610,CA-2014-111157,2014-03-02,2014-03-06,Standard Class,OFF-PA-10000327,Xerox 1971,1
SC-20260,CA-2014-128622,2014-11-15,2014-11-17,Second Class,OFF-SU-10001574,Acme Value Line Scissors,3
DM-13345,CA-2014-164910,2014-11-12,2014-11-17,Second Class,OFF-AR-10003651,Newell 350,3
KN-16705,US-2014-143287,2014-11-11,2014-11-17,Standard Class,OFF-SU-10001574,Acme Value Line Scissors,2
KN-16705,US-2014-143287,2014-11-11,2014-11-17,Standard Class,OFF-PA-10004039,Xerox 1882,4
KN-16705,US-2014-143287,2014-11-11,2014-11-17,Standard Class,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",5
RH-19495,CA-2015-124891,2015-07-31,2015-07-31,Same Day,OFF-PA-10004621,Xerox 212,3
RH-19495,CA-2015-124891,2015-07-31,2015-07-31,Same Day,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,7
RH-19495,CA-2015-124891,2015-07-31,2015-07-31,Same Day,FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",7
CK-12760,CA-2015-127754,2015-07-26,2015-07-31,Standard Class,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,3
BP-11095,CA-2015-148180,2015-07-26,2015-07-31,Standard Class,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3
BP-11095,CA-2015-148180,2015-07-26,2015-07-31,Standard Class,OFF-AR-10002067,Newell 334,5
BP-11095,CA-2015-148180,2015-07-26,2015-07-31,Standard Class,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,6
HA-14920,CA-2015-155334,2015-07-30,2015-07-31,First Class,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,7
HA-14920,CA-2015-155334,2015-07-30,2015-07-31,First Class,FUR-FU-10003274,Regeneration Desk Collection,3
HA-14920,CA-2015-155334,2015-07-30,2015-07-31,First Class,OFF-BI-10002557,Presstex Flexible Ring Binders,3
AS-10240,CA-2016-114405,2016-04-07,2016-04-12,Standard Class,OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,3
AS-10240,CA-2016-114405,2016-04-07,2016-04-12,Standard Class,OFF-ST-10001627,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,3
Dl-13600,CA-2016-120530,2016-04-07,2016-04-12,Standard Class,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",3
LC-17140,CA-2016-130477,2016-04-08,2016-04-12,Standard Class,OFF-PA-10002947,Xerox 1923,3
LC-17140,CA-2016-130477,2016-04-08,2016-04-12,Standard Class,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,2
LC-17140,CA-2016-130477,2016-04-08,2016-04-12,Standard Class,OFF-PA-10000019,Xerox 1931,2
ZC-21910,CA-2016-130946,2016-04-08,2016-04-12,Standard Class,OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,4
ZC-21910,CA-2016-130946,2016-04-08,2016-04-12,Standard Class,TEC-AC-10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac,9
ZC-21910,CA-2016-130946,2016-04-08,2016-04-12,Standard Class,FUR-CH-10004540,Global Chrome Stack Chair,4
JR-16210,US-2016-114622,2016-04-10,2016-04-12,First Class,OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,2
GK-14620,CA-2016-101546,2016-12-18,2016-12-24,Standard Class,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,2
BP-11050,CA-2016-108364,2016-12-19,2016-12-24,Standard Class,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,5
BP-11185,CA-2016-115574,2016-12-23,2016-12-24,First Class,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",2
JE-15475,CA-2016-133795,2016-12-18,2016-12-24,Standard Class,TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,3
JE-15475,CA-2016-133795,2016-12-18,2016-12-24,Standard Class,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,3
JE-15475,CA-2016-133795,2016-12-18,2016-12-24,Standard Class,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",4
JE-15475,CA-2016-133795,2016-12-18,2016-12-24,Standard Class,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,2
MH-17440,CA-2016-141523,2016-12-19,2016-12-24,Second Class,OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",3
MH-17440,CA-2016-141523,2016-12-19,2016-12-24,Second Class,OFF-AR-10001545,Newell 326,2
ED-13885,CA-2016-149916,2016-12-22,2016-12-24,Second Class,TEC-MA-10000752,Texas Instrument TI-15 Fraction Calculator,1
ED-13885,CA-2016-149916,2016-12-22,2016-12-24,Second Class,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,4
AB-10255,CA-2016-151155,2016-12-20,2016-12-24,Standard Class,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,2
AB-10255,CA-2016-151155,2016-12-20,2016-12-24,Standard Class,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,4
SC-20800,CA-2016-168536,2016-12-20,2016-12-24,Standard Class,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,3
CS-12400,CA-2017-107293,2017-09-05,2017-09-06,First Class,OFF-AR-10003732,Newell 333,1
SS-20875,CA-2017-107909,2017-09-01,2017-09-06,Standard Class,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,1
SS-20875,CA-2017-107909,2017-09-01,2017-09-06,Standard Class,OFF-BI-10003476,Avery Metallic Poly Binders,5
MC-18100,CA-2017-113075,2017-09-02,2017-09-06,Standard Class,TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,3
RK-19300,CA-2017-114216,2017-09-02,2017-09-06,Standard Class,OFF-PA-10002195,Xerox 1966,3
RK-19300,CA-2017-114216,2017-09-02,2017-09-06,Standard Class,OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",3
PK-19075,CA-2017-116680,2017-09-04,2017-09-06,Second Class,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,6
PK-19075,CA-2017-116680,2017-09-04,2017-09-06,Second Class,FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",8
HW-14935,CA-2017-140326,2017-09-04,2017-09-06,First Class,FUR-BO-10000112,"Bush Birmingham Collection Bookcase, Dark Cherry",9
HW-14935,CA-2017-140326,2017-09-04,2017-09-06,First Class,OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",3
HW-14935,CA-2017-140326,2017-09-04,2017-09-06,First Class,OFF-AR-10001149,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",3
HW-14935,CA-2017-140326,2017-09-04,2017-09-06,First Class,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",3
AH-10210,CA-2017-146983,2017-09-02,2017-09-06,Standard Class,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,3
AC-10615,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,OFF-AR-10000658,Newell 324,2
AC-10615,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",8
AC-10615,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,OFF-LA-10001641,Avery 518,6
AC-10615,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,TEC-PH-10003885,Cisco SPA508G,3
AC-10615,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,5
AC-10615,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,1
AC-10615,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,OFF-AR-10004582,BIC Brite Liner Grip Highlighters,3
AC-10615,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,1
AC-10615,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,2
AC-10615,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,OFF-PA-10003893,Xerox 1962,4
AC-10615,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,3
AC-10615,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,FUR-FU-10001196,DAX Cubicle Frames - 8x10,2
KB-16405,CA-2017-161067,2017-09-03,2017-09-06,Second Class,OFF-AR-10003251,Prang Drawing Pencil Set,2
KB-16405,CA-2017-161067,2017-09-03,2017-09-06,Second Class,FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,1
KB-16405,CA-2017-161067,2017-09-03,2017-09-06,Second Class,FUR-CH-10004860,Global Low Back Tilter Chair,2
KB-16405,CA-2017-161067,2017-09-03,2017-09-06,Second Class,OFF-PA-10000418,Xerox 189,4
JL-15235,US-2017-163657,2017-09-02,2017-09-06,Standard Class,OFF-BI-10000138,Acco Translucent Poly Ring Binders,5
JL-15235,US-2017-163657,2017-09-02,2017-09-06,Standard Class,FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,2
VM-21835,US-2017-166394,2017-09-04,2017-09-06,Second Class,OFF-FA-10001843,Staples,6
EJ-14155,CA-2014-105648,2014-03-03,2014-03-07,Standard Class,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",3
SC-20020,CA-2014-130421,2014-03-03,2014-03-07,Standard Class,OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,3
AJ-10945,CA-2014-155852,2014-03-03,2014-03-07,Second Class,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,4
GW-14605,CA-2014-168312,2014-03-01,2014-03-07,Standard Class,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,3
GW-14605,CA-2014-168312,2014-03-01,2014-03-07,Standard Class,FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,3
AP-10915,CA-2014-105270,2014-11-11,2014-11-18,Standard Class,OFF-AR-10003156,50 Colored Long Pencils,3
AP-10915,CA-2014-105270,2014-11-11,2014-11-18,Standard Class,FUR-CH-10000988,Hon Olson Stacker Stools,1
PK-19075,CA-2014-105893,2014-11-11,2014-11-18,Standard Class,OFF-ST-10004186,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",6
JD-16150,CA-2014-119144,2014-11-16,2014-11-18,First Class,TEC-PH-10004188,OtterBox Commuter Series Case - Samsung Galaxy S4,4
JD-16150,CA-2014-119144,2014-11-16,2014-11-18,First Class,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",3
JD-16150,CA-2014-119144,2014-11-16,2014-11-18,First Class,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,3
DP-13000,CA-2014-122609,2014-11-12,2014-11-18,Standard Class,FUR-FU-10004587,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",3
DP-13000,CA-2014-122609,2014-11-12,2014-11-18,Standard Class,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,2
SS-20410,CA-2014-127558,2014-11-15,2014-11-18,First Class,OFF-SU-10002537,Acme Box Cutter Scissors,2
SS-20410,CA-2014-127558,2014-11-15,2014-11-18,First Class,TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,3
SS-20410,CA-2014-127558,2014-11-15,2014-11-18,First Class,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,3
SS-20410,CA-2014-127558,2014-11-15,2014-11-18,First Class,FUR-FU-10002505,Eldon 100 Class Desk Accessories,3
JL-15505,CA-2014-162362,2014-11-14,2014-11-18,Standard Class,OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,3
JL-15505,CA-2014-162362,2014-11-14,2014-11-18,Standard Class,OFF-BI-10000546,Avery Durable Binders,4
RM-19675,CA-2014-166989,2014-11-14,2014-11-18,Standard Class,FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",2
RM-19675,CA-2014-166989,2014-11-14,2014-11-18,Standard Class,OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",2
GH-14410,US-2015-164966,2015-07-30,2015-08-01,First Class,FUR-CH-10002304,"Global Stack Chair without Arms, Black",6
EB-13750,CA-2016-126809,2016-04-09,2016-04-13,Standard Class,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",9
JL-15505,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4
JL-15505,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",2
JL-15505,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,FUR-BO-10002268,Sauder Barrister Bookcases,6
JL-15505,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",5
BV-11245,CA-2016-123526,2016-12-24,2016-12-25,First Class,OFF-PA-10002986,Xerox 1898,5
ES-14080,CA-2016-134936,2016-12-19,2016-12-25,Standard Class,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",6
ES-14080,CA-2016-134936,2016-12-19,2016-12-25,Standard Class,OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",2
ES-14080,CA-2016-134936,2016-12-19,2016-12-25,Standard Class,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",6
LC-17140,CA-2016-137043,2016-12-23,2016-12-25,Second Class,FUR-FU-10003664,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",3
LC-17140,CA-2016-137043,2016-12-23,2016-12-25,Second Class,FUR-FU-10003664,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",6
PF-19225,CA-2017-110380,2017-09-02,2017-09-07,Standard Class,OFF-AR-10000422,Pencil and Crayon Sharpener,3
TG-21640,CA-2017-128783,2017-09-07,2017-09-07,Same Day,TEC-AC-10002473,Maxell 4.7GB DVD-R,4
